step,time,gps_available,true_x,true_y,gps_x,gps_y,localized_x,localized_y,localization_error,true_heading,measured_heading,localized_heading,desired_heading,heading_error,robot_speed,desired_speed,current_waypoint,active_segment,true_cross_track,estimated_cross_track,true_waypoint_distance,estimated_waypoint_distance
86,8.6,False,29.484676370570813,9.935495169441538,28.47670867316869,10.077940594935253,28.572495327429593,10.071543965705539,0.9222708552432356,359.30537470054617,354.72144786609834,356.17946253425987,359.36237807930115,0.057003378754984624,1.2,1.2,1,0,0.06450483055846234,0.07154396570553878,0.5193450839407701,1.429296375577585
87,8.700000000000001,False,29.604668939900687,9.934159764778084,28.572495327429593,10.071543965705539,28.66848523136681,10.07293620926337,0.9464136715349285,359.36237807930115,3.9509969359737056,0.8309632960779822,359.34997102921056,-0.01240705009058729,1.2,1.2,1,0,0.06584023522191629,0.07293620926336963,0.40077622640736027,1.3335108809867322
88,8.8,False,29.724661217243565,9.932798376490265,28.66848523136681,10.07293620926337,28.764480466277764,10.071979718599296,0.9702157082404513,359.34997102921056,358.5049720105508,359.42912724009125,359.35849483848676,0.008523809276198335,1.2,1.2,1,0,0.06720162350973524,0.0719797185992963,0.2834210710094429,1.2376144787852337
89,8.9,False,29.844653695790345,9.931454839292957,28.764480466277764,10.071979718599296,28.860435724364862,10.069049113638142,0.9937893134912809,359.35849483848676,357.46846974634616,358.25065222680354,359.3846112306753,0.026116392188555437,1.2,1.2,1,0,0.06854516070704264,0.06904911363814215,0.1697966822053742,1.1416542902288982
90,9.0,False,29.964646774278872,9.930165996848816,28.860435724364862,10.069049113638142,28.95641063021897,10.07124398181084,1.0180585052096602,359.3846112306753,3.333465876095204,1.3100795991351788,359.36505140908224,-0.01955982159307723,1.2,1.2,1,0,0.06983400315118438,0.07124398181083968,0.0782728469202995,1.0460183926032245
91,9.1,False,30.08463940578599,9.928836190848912,28.95641063021897,10.07124398181084,29.052320884138194,10.067093898299687,1.0415357525340325,359.36505140908224,354.9644811823561,357.5223292203083,3.927294364378705,4.562242955296483,1.2,1.2,1,0,0.11058081544597934,0.06709389829968693,0.11058081544597934,0.9500512080038969
92,9.200000000000001,False,30.20435761755532,9.937055057604937,29.052320884138194,10.067093898299687,29.148300916766228,10.06905178918568,1.064273880366112,3.927294364378705,3.622005603043262,1.16861106930196,12.569701084070745,8.642406719692048,1.2,1.2,1,0,0.21383194715945625,0.06905178918568033,0.21383194715945625,0.8544936968585497
93,9.3,False,30.321481455524886,9.963170313285842,29.148300916766228,10.06905178918568,29.24373146043119,10.079492638567308,1.0840091952023982,12.569701084070745,9.627784570732276,6.243773530359182,21.022127462278945,8.452426378208202,1.2,1.2,1,0,0.3235842271648328,0.0794926385673076,0.3235842271648328,0.7604348647503844
94,9.4,False,30.43349449027212,10.006217729546456,29.24373146043119,10.079492638567308,29.336729329997244,10.103312719511223,1.101054609848683,21.022127462278945,19.802567747298564,14.366636910429973,28.967782135955844,7.9456546736768985,1.2,1.2,1,0,0.4335390792731366,0.1033127195112229,0.4335390792731366,0.6712685749375653
95,9.5,False,30.538481552002402,10.064335858123025,29.336729329997244,10.103312719511223,29.425847047892077,10.139006309372942,1.1151373081494023,28.967782135955844,26.809625721570814,21.827178667829305,36.101587640882116,7.133805504926272,1.2,1.2,1,0,0.5423112431872877,0.13900630937294167,0.5423112431872877,0.590740523800195
96,9.600000000000001,False,30.635438378868272,10.135042107663653,29.425847047892077,10.139006309372942,29.507309068560595,10.189799411154603,1.1294574374720265,36.101587640882116,38.69823638626439,31.94431518295194,41.588458083207804,5.4868704423256816,1.2,1.2,1,0,0.6496293590817611,0.18979941115460264,0.6496293590817611,0.527985009633098
97,9.700000000000001,False,30.725190197217344,10.214695174792514,29.507309068560595,10.189799411154603,29.583822188931126,10.247779945915543,1.1418474208139682,41.588458083207804,40.594357741424226,37.154321978652554,86.29591064904557,44.70745256583777,1.2,2.5,2,1,0.7251901972173442,0.41617781106887364,19.798590552070085,19.756603985386818
98,9.8,False,30.88391173802042,10.407846598512604,29.583822188931126,10.247779945915543,29.718607415164396,10.39553969276578,1.1653693083293368,50.588458083207804,54.62085473842208,47.629186454288295,87.49363874919682,36.90518066598901,2.5,2.5,2,1,0.8839117380204193,0.28139258483560425,19.612082369499277,19.606479687203475
99,9.9,False,31.0104636136315,10.623449527016179,29.718607415164396,10.39553969276578,29.831889071630236,10.56036464933594,1.1802616882901102,59.588458083207804,60.723323551636994,55.49985779709489,88.50202302993158,28.913564946723767,2.5,2.5,2,1,1.0104636136315008,0.1681109283697637,19.402879810650862,19.440362235591838
100,10.0,False,31.10172969687145,10.856195100658384,29.831889071630236,10.56036464933594,29.924496112069956,10.737632627439702,1.183188900066385,68.5884580832078,67.02941970417277,62.41686235141053,89.32708918943098,20.73863110622318,2.5,2.5,2,1,1.1017296968714483,0.07550388793004359,19.175481072166733,19.262515350612134
101,10.100000000000001,False,31.15546271387613,11.100352350977875,29.924496112069956,10.737632627439702,29.98343738555825,10.928750199315179,1.1845212824909055,77.5884580832078,79.85265285055938,72.86006928128916,89.85238309692004,12.263925013712253,2.5,2.5,2,1,1.1554627138761298,0.016562614441749446,18.934935313867474,19.07125699266616
102,10.200000000000001,False,31.17033957943723,11.34990931616033,29.98343738555825,10.928750199315179,30.015942736685613,11.126091026687739,1.1758939991586557,86.5884580832078,85.84106808576597,80.64641130382684,90.14209216829295,3.55363408508515,2.5,2.5,2,1,1.170339579437229,0.015942736685612857,18.686775464125443,18.873915706703
103,10.3,False,31.16971958602825,11.599908547375493,30.015942736685613,11.126091026687739,30.02947949507794,11.325632391252151,1.1727637762261285,90.14209216829295,89.74726560095716,86.11903734705481,90.26273937057108,0.12064720227812131,2.5,2.5,2,1,1.1697195860282505,0.029479495077939788,18.43723432011655,18.674390877008037
104,10.4,False,31.168573173273348,11.849905918837266,30.02947949507794,11.325632391252151,30.036783495964453,11.52549897568049,1.1773647431579117,90.26273937057108,89.09822031239332,87.90709248009397,90.32783583385167,0.06509646328058238,2.5,2.5,2,1,1.168573173273348,0.036783495964453294,18.187673804430094,18.47453764301445
105,10.5,False,31.167142727401963,12.099901826452989,30.036783495964453,11.52549897568049,30.031148485896782,11.725419576573787,1.1961270301299605,90.32783583385167,94.08030442000435,91.6145251307001,90.27761421550247,-0.05022161834921235,2.5,2.5,2,1,1.1671427274019628,0.03114848589678232,17.938108505880667,18.27460696924687
106,10.600000000000001,False,31.16593141161389,12.349898891863889,30.031148485896782,11.725419576573787,30.027859745526584,11.925392535212643,1.2146657005069552,90.27761421550247,90.46811332731444,90.94219717983992,90.24830335349723,-0.02931086200521804,2.5,2.5,2,1,1.1659314116138901,0.02785974552658388,17.688568771498037,18.074628935930264
107,10.700000000000001,False,31.16484798723964,12.599896544236117,30.027859745526584,11.925392535212643,30.02852462644879,12.125391430042988,1.2314162105780675,90.24830335349723,89.03400014257993,89.80952529554992,90.2542291083056,0.005925754808345118,2.5,2.5,2,1,1.1648479872396393,0.028524626448788837,17.439050177823976,17.874631330002156
108,10.8,False,31.16373870713101,12.849894083219285,30.02852462644879,12.125391430042988,30.03423967507728,12.325309758915491,1.245374151295738,90.2542291083056,87.36618553825983,88.36253627412721,90.30516427252876,0.050935164223176344,2.5,2.5,2,1,1.1637387071310101,0.03423967507728065,17.189543936220993,17.674723405859492
109,10.9,False,31.16240718309761,13.099890537281635,30.03423967507728,12.325309758915491,30.043824118713022,12.52507997301207,1.2576308109790841,90.30516427252876,86.48967235111077,87.25320711571689,90.39058415629154,0.08541988376276777,2.5,2.5,2,1,1.16240718309761,0.043824118713022386,16.940038084702753,17.474974978608834
110,11.0,True,31.160702951413946,13.349884728402886,31.206950022971387,13.40569505669616,30.28658738993071,12.90094587228474,0.9826617481920331,90.39058415629154,86.97872717891691,87.09440581009551,92.55257068773588,2.1619865314443416,2.5,2.5,2,1,1.1607029514139455,0.286587389930709,16.69052335605126,17.101455622098474
111,11.100000000000001,True,31.1495689446189,13.59963667312542,31.31326895526864,13.590667482246644,30.49205976813261,13.238890147992814,0.7499709144753076,92.55257068773588,91.86158106739327,89.96102020731753,94.37703498018418,1.8244642924482832,2.5,2.5,2,1,1.149568944618899,0.4920597681326093,16.440602969840395,16.7683310525069
112,11.200000000000001,True,31.13048909760187,13.848907528697842,31.360028354535313,13.705949474626804,30.66685920601861,13.532298378881142,0.5614214371727876,94.37703498018418,89.43538823652555,89.65458439785355,95.92231849111823,1.5452835109340413,2.5,2.5,2,1,1.1304890976018704,0.6668592060186107,16.1906081916755,16.48119831452957
113,11.3,True,31.104694098423074,14.097573203887173,31.157253010414586,13.848294308780371,30.756653834022387,13.795325924065837,0.46096143418240193,95.92231849111823,94.20823523165865,92.37390839150305,96.7129251815932,0.7906066904749878,2.5,2.5,2,1,1.1046940984230744,0.7566538340223872,15.940750517363291,16.222329886048847
114,11.4,True,31.075470403300205,14.345859280104438,30.855626374667146,14.27452488303353,30.757434691880114,14.09025986721336,0.40801687907333817,96.7129251815932,97.51954981416995,95.45524810647005,96.71978952070492,0.006864339111700701,2.5,2.5,2,1,1.075470403300205,0.757434691880114,15.691040700561166,15.927759993334448
115,11.5,True,31.046216962394702,14.594141853385747,30.898498847478095,14.682849057651548,30.75611496848348,14.406585258806281,0.3454513613253138,96.71978952070492,100.5484493034024,98.49150501301497,96.70818802754546,-0.011601493159446363,2.5,2.5,2,1,1.046216962394702,0.7561149684834803,15.441341754070569,15.61173575027589
116,11.600000000000001,True,31.017013795400125,14.84243034493839,31.24496032436656,14.639612649023036,30.836600728539885,14.652442555302368,0.26200044829102537,96.70818802754546,92.62357581319469,94.95748729327296,97.41468126911975,0.706493241574293,2.5,2.5,2,1,1.0170137954001248,0.8366007285398851,15.191650170672004,15.370342230974792
117,11.700000000000001,True,30.98475137173036,15.090339876862744,30.882082712546378,15.042464109330162,30.821410623878656,14.928966804267072,0.22961155996099758,97.41468126911975,98.29294828577181,96.97478385365866,97.28151141651537,-0.1331698526043965,2.5,2.5,2,1,0.9847513717303613,0.8214106238786556,14.942145102079355,15.093401107765757
118,11.8,True,30.953065239007643,15.338323725113145,31.06374845175502,15.562643252577578,30.83869447361134,15.25325607608658,0.14253833480240677,97.28151141651537,100.29008814425376,98.9700747105926,97.43303060196614,0.15151918545075205,2.5,2.5,2,1,0.9530652390076426,0.8386944736113406,14.692620070613163,14.770574287330321
119,11.9,True,30.92072342241081,15.586222912080785,30.929086283845894,15.465886274429511,30.825779483880144,15.493366052717557,0.13280341785706132,97.43303060196614,98.86175485708264,98.91486838341372,97.31982086414365,-0.11320973782250121,2.5,2.5,2,1,0.9207234224108092,0.8257794838801438,14.443154141696363,14.530118383428428
120,12.0,True,30.888871488335795,15.834185518728805,30.79442327507191,16.039709685624135,30.80072400374299,15.80175070630787,0.09392548161612109,97.31982086414365,93.05453421117312,95.38923103329788,97.10002724446062,-0.21979361968303124,2.5,2.5,2,1,0.8888714883357949,0.8007240037429888,14.193674381236487,14.220810171575996
121,12.100000000000001,True,30.85797100118584,16.082268488506852,31.035631711418198,16.124510871244322,30.835313433579486,16.06591845903599,0.027940809464555114,97.10002724446062,92.31621762876075,93.55235395530393,97.40339880958261,0.30337156512200636,2.5,2.5,2,1,0.8579710011858417,0.8353134335794863,13.944151629442546,13.959096565413976
122,12.200000000000001,True,30.82575739551118,16.330184368614272,30.912272985016095,16.544106504781304,30.840659948876812,16.361303633976217,0.03450354725941467,97.40339880958261,92.41347605438287,92.87900504989882,97.45025439836077,0.04685558877815765,2.5,2.5,2,1,0.8257573955111788,0.8406599488768123,13.694733829918674,13.6645800416345
123,12.3,True,30.793341058917115,16.578073822044264,30.84466274518127,16.383640923199803,30.829910616846895,16.565437313328655,0.038691264126405105,97.45025439836077,93.58754329700811,93.3106420308223,97.35603969079358,-0.09421470756717554,2.5,2.5,2,1,0.7933410589171146,0.8299106168468953,13.4453520728264,13.460171849350854
124,12.4,True,30.761332384685765,16.82601624434015,31.007848880856685,17.068368465043374,30.851594260119555,16.86553965459753,0.09853581133373875,97.35603969079358,94.4254110171026,93.9864208163515,97.54604883880944,0.19000914801586077,2.5,2.5,2,1,0.7613323846857654,0.8515942601195547,13.195964344994303,13.16203864714044
125,12.5,True,30.728501640177193,17.073851153533774,30.88731534455421,17.28629737036902,30.845309137838303,17.149239820522084,0.13902317296092975,97.54604883880944,93.75060851602998,93.85011914281604,97.49099064258561,-0.05505819622382546,2.5,2.5,2,1,0.7285016401771927,0.8453091378383029,12.946661293196058,12.878531932210604
126,12.600000000000001,True,30.695909066954215,17.321717496893868,30.523852351375808,17.27190955560224,30.75057031034504,17.371442560113913,0.07389474569459234,97.49099064258561,101.99540488333264,98.7566066522607,96.6594397304526,-0.8315509121330251,2.5,2.5,2,1,0.695909066954215,0.7505703103450401,12.697367312086241,12.650842612382533
127,12.700000000000001,True,30.666917158893682,17.5700307451651,30.798563628396995,17.481743323208992,30.734363695476166,17.591830944718716,0.07088218392198305,96.6594397304526,96.52889178075824,97.41333489046146,96.51689686979951,-0.1425428606530943,2.5,2.5,2,1,0.666917158893682,0.7343636954761656,12.447847772726325,12.429881308430643
128,12.8,True,30.638543104105203,17.818415352205996,30.859294279218574,17.64842789570016,30.728679016430892,17.80078459886075,0.09184403167492766,96.51689686979951,99.73954270049178,98.82134489479797,96.46687883269503,-0.05001803710447916,2.5,2.5,2,1,0.638543104105203,0.7286790164308918,12.198308974082058,12.220958616752604
129,12.9,True,30.6103858947544,18.06682463456391,30.622092032522474,18.107619683742445,30.6883393005794,18.06124493912345,0.0781528405173179,96.46687883269503,93.19760775864816,95.45774283874442,96.11165986703787,-0.3552189656571727,2.5,2.5,2,1,0.6103858947544012,0.6883393005794005,11.948775888883592,11.95858199772563
130,13.0,True,30.583769289764685,18.31540370918368,30.493739113447415,18.296512066378014,30.636256224890023,18.307864730537386,0.053025602852590434,96.11165986703787,92.67997683976601,93.77366039726623,95.65233788013028,-0.4593219869075824,2.5,2.5,2,1,0.5837692897646853,0.6362562248900225,11.699169930513483,11.709434193978927
131,13.100000000000001,True,30.559146297856497,18.56418817065483,30.474723297303974,18.675558468380366,30.594209620331927,18.58116616738775,0.03895752759196913,95.65233788013028,92.12880896191601,92.79141405858371,95.2809925271314,-0.3713453529988726,2.5,2.5,2,1,0.5591462978564969,0.5942096203319274,11.449473209654562,11.43428402523329
132,13.200000000000001,True,30.536136233434718,18.813126992326552,30.57713429022749,18.5820595329806,30.5800485275023,18.781055939115852,0.05437685191624569,95.2809925271314,93.29429429306526,93.07999308004716,95.15582341624628,-0.1251691108851105,2.5,2.5,2,1,0.5361362334347177,0.5800485275022993,11.199712931616343,11.233929060462563
133,13.3,True,30.513670058501102,19.0621154880123,30.28852403914526,18.878821487467587,30.496892957214534,18.999059153524176,0.06525007621955636,95.15582341624628,99.84736019801892,97.13764049663595,94.41985826809666,-0.735965148149603,2.5,2.5,2,1,0.513670058501102,0.4968929572145342,10.949939475932318,11.012157014799127
134,13.4,True,30.49440390995586,19.311372013544194,30.713330972275664,19.348535685196605,30.515538183900905,19.26743053723076,0.048759725960964596,94.41985826809666,97.05809402492862,97.07750590347332,94.58501295692058,0.16515468882391815,2.5,2.5,2,1,0.49440390995586014,0.5155381839009046,10.7000562362553,10.744944247981312
135,13.5,True,30.474419362230723,19.560571969106434,30.64844703293485,19.407762234493283,30.52168373999285,19.49445003993784,0.08127749333128859,94.58501295692058,95.04881051013511,95.8647799958028,94.63943214248727,0.05441918556670089,2.5,2.5,2,1,0.4744193622307229,0.5216837399928487,10.450202454664012,10.518494848976017
136,13.600000000000001,True,30.454198134941567,19.809752831066017,30.28065591063956,19.8852832921964,30.4536474586285,19.771631118818767,0.03812568935854011,94.63943214248727,95.58217760294608,95.69043179996974,94.03652176317941,-0.6029103793078434,2.5,2.5,2,1,0.45419813494156713,0.45364745862849887,10.200364371420829,10.238423999143457
137,13.700000000000001,True,30.436600051988947,20.059132676836267,30.19174135595684,19.913613607463876,30.375750798936604,19.99839334535344,0.08597614777372259,94.03652176317941,98.42596856200333,97.32961006196945,93.345139433823,-0.6913823293564292,2.5,2.5,2,1,0.4366000519889468,0.375750798936604,9.950450378859303,10.008662464943649
138,13.8,True,30.422012418392196,20.308706715842824,30.2463383946353,20.556621251405513,30.33143077258656,20.309187255495612,0.0905829204387638,93.345139433823,93.91614245611339,95.28947799834482,92.95132233082792,-0.3938171029950581,2.5,2.5,2,1,0.42201241839219605,0.33143077258656106,9.700477307886825,9.696478639488976
139,13.9,True,30.409140539345856,20.558375125398012,30.319392437218085,20.789163048004998,30.314265866287634,20.604637230661435,0.1055527639207448,92.95132233082792,93.50272081061718,94.23148321375469,92.79872203655928,-0.15260029426863753,2.5,2.5,2,1,0.4091405393458558,0.3142658662876343,9.45048550359394,9.40061724580821
140,14.0,True,30.396933666410252,20.808076932065752,30.357107850311866,20.970146797755827,30.31852631614755,20.877692742680388,0.10485262830635522,92.79872203655928,89.26384053888899,91.23423134313363,92.83660228940106,0.037880252841773654,2.5,2.5,2,1,0.3969336664102521,0.3185263161475511,9.200489444717148,9.127866602389881
141,14.100000000000001,True,30.38456170951718,21.057770613769225,30.36471606052308,21.23251301181153,30.32758383542706,21.148656715119504,0.10726957422532542,92.83660228940106,89.29053522539228,90.05168927864632,92.91712566734563,0.08052337794458708,2.5,2.5,2,1,0.38456170951717894,0.3275838354270597,8.95049462903565,8.857403068396072
142,14.200000000000001,True,30.37183884593947,21.30744666136367,30.511714180951692,21.110911952342203,30.357706174745495,21.34099538100738,0.036403969355132314,92.91712566734563,93.16960859026499,91.92083691002655,93.18483531508735,0.2677096477417251,2.5,2.5,2,1,0.3718388459394717,0.3577061747454948,8.7005027252675,8.666389946176352
143,14.3,True,30.35794953542748,21.557060537287068,30.29150926243416,21.621267911997435,30.328885003990543,21.596441983020654,0.048945329253321616,93.18483531508735,96.1892597024183,94.4683816967828,92.92869240782052,-0.25614290726684885,2.5,2.5,2,1,0.35794953542747976,0.32888500399054266,8.450523927008792,8.40999124200422
144,14.4,True,30.34517626808189,21.806734011331304,30.11124373118691,21.68275535690562,30.26836076637528,21.812981190686017,0.0770691154245845,92.92869240782052,95.1682856120082,94.87486992067825,92.39042487017012,-0.5382675376503983,2.5,2.5,2,1,0.3451762680818895,0.26836076637528095,8.20053377635396,8.191415902332787
145,14.5,True,30.334749097533425,22.05651646490712,30.494318032787458,21.931745351398813,30.292317618384676,22.03560355721928,0.04730518080201064,92.39042487017012,96.91216303746087,96.09475267638473,92.60353902872534,0.21311415855521432,2.5,2.5,2,1,0.3347490975334253,0.2923176183846756,7.950533795324131,7.9697591110269
146,14.600000000000001,True,30.323392924493245,22.306258406386483,30.145616986051813,22.502676091935736,30.249026417664084,22.328530889632912,0.07763015424391564,92.60353902872534,92.5832926626069,93.99993667864668,92.2183827949642,-0.38515623376113695,2.5,2.5,2,1,0.32339292449324475,0.2490264176640835,7.700535221198002,7.675509915830414
147,14.700000000000001,True,30.313715821763758,22.55607104354234,30.54588651490973,22.496510272505418,30.288514984710332,22.561135932630826,0.025704771729622194,92.2183827949642,96.87047774776808,95.70561483103823,92.56971641192233,0.35133361695812937,2.5,2.5,2,1,0.3137158217637577,0.2885149847103321,7.450536619976695,7.444456965366826
148,14.8,True,30.30250707736381,22.805819645238078,30.276428101639073,22.847957645811604,30.26693449340254,22.817580096030518,0.03746621054394125,92.56971641192233,95.35789206557524,95.49826287279569,92.37773495681685,-0.19198145510546283,2.5,2.5,2,1,0.3025070773638099,0.26693449340254105,7.200537584701407,7.187378499891671
149,14.9,True,30.292135229080742,23.055604402105253,30.36035330870757,23.129808343658926,30.27227639905682,23.079580236462665,0.031132198172519446,92.37773495681685,92.71720668285857,93.82500114466563,92.42526203983672,0.04752708301987241,2.5,2.5,2,1,0.29213522908074196,0.2722763990568211,6.950537620366499,6.925773901957925
150,15.0,True,30.281556186914166,23.305380469547348,30.202028452322615,23.546091013771886,30.248024452960507,23.37262200220939,0.07513854468033945,92.42526203983672,92.29195800340263,92.92402900280082,92.20946593416556,-0.21579610567115992,2.5,2.5,2,1,0.28155618691416606,0.24802445296050735,6.700537630959753,6.632017434752824
151,15.100000000000001,True,30.271917962287667,23.55519460971169,30.501189071316286,23.45512984637439,30.288459639746314,23.58886341724844,0.037512873711468414,92.20946593416556,92.9049571100484,92.92270378463496,92.56922413151769,0.35975819735210735,2.5,2.5,2,1,0.2719179622876666,0.28845963974631417,6.450539194277011,6.417622709887044
152,15.200000000000001,True,30.260711363706616,23.80494330770278,30.16259473692354,24.02414879520881,30.251168051907282,23.875553003614,0.07125169441335895,92.56922413151769,93.82053312282868,93.47385318546715,92.23744164265905,-0.3317824888586358,2.5,2.5,2,1,0.26071136370661563,0.25116805190728186,6.200540124532891,6.129595125441841
153,15.3,True,30.250951163927372,24.05475271204991,30.483430210046873,23.923756783839284,30.27865799317424,24.084292790192386,0.04050042720242033,92.23744164265905,96.77266418065075,95.44052536858403,92.48203487704342,0.24459323438435376,2.5,2.5,2,1,0.2509511639273718,0.2786579931742388,5.950541303239092,5.922266632745412
154,15.4,True,30.24012463064967,24.304518174388456,30.457182358750906,24.26825356097066,30.30525235780364,24.32087733317987,0.06715089664780606,92.48203487704342,90.71186309903433,92.61087190011999,92.71857364763892,0.23653877059550155,2.5,2.5,2,1,0.24012463064967093,0.3052523578036386,5.700541471133778,5.6873203942397055
155,15.5,True,30.22826706573378,24.55423681236781,30.407335352582503,24.52912865309275,30.320126022343153,24.562450772102363,0.09222546852081163,92.71857364763892,90.90249734876728,91.58813709393415,92.85082486083148,0.1322512131925464,2.5,2.5,2,1,0.22826706573378175,0.32012602234315324,5.4505451607218705,5.446964501076856
156,15.600000000000001,True,30.21583312758523,24.80392741527893,30.075380147739367,24.947874073132013,30.268960715991707,24.839523153835096,0.06394995897767787,92.85082486083148,89.9909292353814,90.63488788159982,92.39576270444054,-0.4550621563909374,2.5,2.5,2,1,0.2158331275852312,0.2689607159917067,5.200553263322385,5.167481122031395
157,15.700000000000001,True,30.205382686653543,25.05370889634655,30.0863207969466,25.056696984817165,30.226752591813295,25.08287724377332,0.03615889016750458,92.39576270444054,92.30991898680522,91.62745918578715,92.0201350560196,-0.3756276484209593,2.5,2.468939326142735,2,1,0.2053826866535431,0.22675259181329466,4.950553275145951,4.922348315356837
158,15.8,True,30.196679501842596,25.30044938458447,30.330517879632296,25.425512647990477,30.24247203646598,25.348855320250035,0.06663400659492509,92.0201350560196,91.36321641457654,91.46032346733864,92.16005096210463,0.13991590608503657,2.468939326142735,2.3629842520186526,2,1,0.19667950184259553,0.2424720364659798,4.703664402707481,4.657460630046631
159,15.9,True,30.187773161004284,25.536579905368537,30.148457365013442,25.578925805178525,30.223809340521164,25.583908105379326,0.059485836553200305,92.16005096210463,88.98885646475085,89.95749513531395,91.99393498422313,-0.16611597788150334,2.3629842520186526,2.268703852775311,2,1,0.18777316100428365,0.2238093405211643,4.467368095551729,4.4217596319382775
160,16.0,True,30.179879499406216,25.763312924187037,30.029099530394415,25.883038827784965,30.172563892783213,25.824813056288882,0.06193370930928381,91.99393498422313,96.51462919998124,93.88701478150904,91.5376369563908,-0.4562980278323323,2.268703852775311,2.1715006102076435,2,1,0.17987949940621561,0.17256389278321294,4.240503980975284,4.178751525519109
161,16.1,True,30.17405258015577,25.98038479250113,30.38977806827663,26.141803874017437,30.209720788862807,26.061817505237784,0.08890167498995177,91.5376369563908,90.89647135197994,92.0736605678289,91.86851093009125,0.3308739737004487,2.1715006102076435,2.077505076826457,2,1,0.1740525801557702,0.20972078886280698,4.023381751339917,3.943762692066143
162,16.2,True,30.167278690450235,26.188024836473033,30.382097832976516,26.384192241506888,30.23364747126766,26.292157757405246,0.12348473706926533,91.86851093009125,94.71025957582545,93.63900456067212,92.08150818506468,0.21299725497343047,2.077505076826457,1.9860786109381896,2,1,0.16727869045023525,0.23364747126765906,3.815643695056601,3.715196527345474
163,16.3,True,30.160065018477805,26.386501649791203,30.3276190253115,26.297272625780177,30.249009395969566,26.452029941081733,0.11047650993244348,92.08150818506468,89.6189016390151,91.23784461521372,92.21823131339826,0.13672312833358546,1.9860786109381896,1.9226790062842212,2,1,0.1600650184778054,0.24900939596956562,3.6170417660157033,3.556697515710553
164,16.400000000000002,True,30.152623141520895,26.57862547465272,30.277698737833628,26.702267397982627,30.25073171313264,26.655839328067426,0.1248489927185824,92.21823131339826,91.63603607899132,91.49596135426022,92.2335586133738,0.015327299975524511,1.9226790062842212,1.8414187708047598,2,1,0.15262314152089473,0.250731713132641,3.424776995079099,3.3535469270118994
165,16.5,True,30.14544656558915,26.76262745195899,30.04563942183433,26.684837803655384,30.19841087697469,26.808518307042426,0.07007987486314,92.2335586133738,96.34648789902968,94.40024545109493,91.7678108374173,-0.4657477759565154,1.8414187708047598,1.7790572948909023,2,1,0.14544656558915037,0.19841087697469106,3.2406381652772054,3.197643237227256
166,16.6,True,30.139958311800683,26.94044850711107,30.05478374982061,26.85869645644767,30.157249225319433,26.960334144892443,0.02635174150383185,91.7678108374173,95.42580985143299,95.01285945160353,91.40123209786758,-0.3665787395497091,1.7790572948909023,1.717492231076343,2,1,0.13995831180068308,0.15724922531943264,3.062750996519464,3.0437305776908574
167,16.7,True,30.13575841196406,27.112146371044897,30.37749518060389,27.028930020095622,30.195316927024646,27.111322438796368,0.059564213925580714,91.40123209786758,90.80021445598088,92.49507997589598,91.7402612975085,0.33902919964091893,1.717492231076343,1.6581092697726734,2,1,0.13575841196405847,0.19531692702464554,2.891042879081554,2.8952731744316833
168,16.8,True,30.130722962993374,27.277880820567994,30.072721840430034,27.516158170764673,30.159949423926403,27.32449396862543,0.05501792063041113,91.7402612975085,96.15459639005526,94.69109196805104,91.42528345596557,-0.31497784154294095,1.6581092697726734,1.5721131538889797,2,1,0.13072296299337438,0.15994942392640255,2.72525619347711,2.680282884722449
169,16.900000000000002,True,30.126812595074334,27.43504349650934,29.908625774082658,27.366497460724656,30.102544545964395,27.458460875898897,0.03372405469508095,91.42528345596557,92.31395068778676,93.25454009007248,90.9138688921958,-0.5114145637697902,1.5721131538889797,1.5174427947157438,2,1,0.12681259507433396,0.10254454596439544,2.5680894258316855,2.5436069867893596
170,17.0,True,30.124392373236635,27.586768474277022,29.95318338827756,27.562899004684727,30.074053013538826,27.60073607324173,0.05224121893317831,90.9138688921958,86.77487182773018,89.34832850201991,90.65998138553515,-0.2538875066606465,1.5174427947157438,1.460162589486401,2,1,0.12439237323663477,0.0740530135388262,2.4164353621114496,2.4004064737160022
171,17.1,True,30.12271047131219,27.732775046332094,30.1598930974246,27.91305870387609,30.096241942290284,27.77990565103499,0.05405438861224993,90.65998138553515,86.34491774118928,87.53652674144783,90.85770925190064,0.1977278663654829,1.460162589486401,1.388871772958253,2,1,0.12271047131218893,0.09624194229028404,2.2705432940827395,2.2221794323956323
172,17.2,True,30.120631428688835,27.87164666185871,29.97100775484341,27.893281751449855,30.06775959693138,27.913637487385017,0.06751784965303174,90.85770925190064,94.59578535758169,91.77186515123756,90.60389702485216,-0.25381222704848483,1.388871772958253,1.3349850199395346,2,1,0.12063142868883503,0.06775959693138134,2.1317691886235455,2.0874625498488366
173,17.3,True,30.119224381674492,28.00513774865228,29.883273863976495,27.959088361728877,30.031084506182157,28.029526232999682,0.09145182240156664,90.60389702485216,88.64302304144363,89.88087065092698,90.277043998343,-0.3268530265091556,1.3349850199395346,1.2882875732077488,2,1,0.11922438167449201,0.031084506182157412,1.9984218411130705,1.9707189330193717
174,17.400000000000002,True,30.118601454553964,28.133964999941043,30.07105567827667,28.301346060650673,30.044228400535125,28.186824469687572,0.0912440392901003,90.277043998343,85.28301777516958,87.13595883968631,90.39418722052,0.11714322217699191,1.2882875732077488,1.2254859508095413,2,1,0.1186014545539642,0.044228400535125445,1.8698002370486932,1.813714877023853
